class,tweet
1,"['wake', 'bitches']"
0,"['wake', 'stoopid', 'dyke', '@randypawlik']"
1,"['walk', 'party', 'boot', 'yo', 'hoe']"
1,"['walk', 'bitch', 'like', 'rt', '@mkellyredmen25', ':', 'murdered', 'test', '!', 'http://t.co/xyivsrbsop']"
1,"['walk', 'house', ',', 'knock', 'door', 'blow', 'ass', '.', 'drop', ',', 'drop', ',', 'bitch', 'got', 'sawed', '!', '!']"
1,"['walked', 'wit', 'new', 'bitch', ',', 'got', 'niggas', 'mad', 'know']"
1,"['walked', 'party', 'playin', 'nelly', '-', 'air', 'force', 'ones', '.', 'walked', 'outta', 'bitch', 'immediately', 'littered', 'yard']"
1,"['wallah', ""i'll"", 'drop', 'kick', 'bitch']"
1,"['wallah', 'dumb', 'bitch', 'dream', 'fucking', 'lottery', 'wake', 'early', 'play', 'fuck', 'hoe', '.']"
1,"['wanna', 'find', 'truth', 'somebody', '?', 'tell', 'em', '""', '""', 'watch', 'real', 'bitch', 'nigga', 'hoe', 'come', 'em', '!']"
1,"['want', 'cheese', 'whine', 'bitch', '?', '!']"
1,"['want', 'cry', 'cause', 'girls', 'la', 'fitness', '...', 'imma', 'bitch']"
2,"['want', 'go', 'get', 'brownie', ',', ""i'm"", 'stuck', 'doe', '.']"
2,"['want', 'touch', 'tha', 'boootyyyyy', '...', 'neeeeed', 'touch', 'heinie', '🍑']"
1,"['wanted', 'eat', 'pussy', 'back', 'sleep', '...', 'smh']"
1,"['warriors', ""ain't"", 'winning', 'shit', 'curry', 'keep', 'playin', 'like', 'bitch']"
2,"['finna', 'slit', 'eyebrows', 'shop', 'nahhhhhh', '.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.']"
1,"['kimball', 'gym', 'today', 'boy', 'carter', '&', 'kimball', 'hoe', ""would've"", 'stupid']"
1,"['wash', 'hoe']"
2,"['washpost', 'describes', 'charlie', ""crist's"", 'bizarre', 'obsession', 'fan', 'legs', 'stop', 'sweat', 'asked', '/', 'answering', 'questions', '!', 'dog']"
0,"['washing', 'coon', 'hair']"
0,"['wassup', 'wit', 'fucc', 'niccas']"
1,"['watch', 'stop', 'talking', '&', '&', 'bitch', 'still', 'tweets']"
1,"['watch', 'ima', 'hit', 'hoe', 'later', 'summer', ',', 'finna', 'best', '/', 'livestock', 'party', '2014', '!', '!', '!']"
1,"['watch', 'twitter', 'bitch']"
2,"['watch', '#ned', '!', '#crc', '#worldcup2014', '#puravida', 'http://t.co/dcagrh4sle']"
0,"['watch', 'nigger', 'lovers', '.', 'day', 'coming', '.', 'http://t.co/zv1cpk1iy8']"
1,"['watch', 'blacks', 'whiggers', 'cry', ':', 'http://t.co/emluwbbogw']"
1,"['watch', 'yo', 'hoe']"
2,"['watched', 'crows', 'eat', 'sandwich']"
2,"['watching', '#steelers', 'colts', 'getting', 'blinded', 'steelers', 'uniys', 'look', 'like', 'bunch', 'bumblebees']"
1,"['watching', 'deadly', 'women', '.', 'malicious', 'bitch', 'left', '50', 'babies', 'sun', 'bake', 'death', '.', 'wtf', '.']"
1,"['watching', 'forrest', 'gump', 'taught', 'bitches', 'wanna', 'hoes', ""they're"", 'tired']"
2,"['watching', 'richie', 'rich', '!', 'tv', '..', 'even', 'wanted', 'kick', 'ghetto', 'kids', '..', 'shows', 'yuh', 'much', 'money', 'aint', 'thang', '!', '...']"
0,"['watching', 'nigger', 'movie', 'menace', '2society', '.', 'trying', 'learn', 'enemy', '.', 'good', 'reconnaissance', '.']"
1,"['watchu', 'smiling', 'da', 'foe', 'nigguh', ',']"
1,"['water', 'whippin', 'bitch', 'bobby', 'buschi']"
1,"['wats', 'ppl', 'calling', 'foriegn', 'bitch']"
1,"['wave', '🌊', 'get', 'splashed', '💦', '!', '!', '!', '#splashgang', 'ya', 'bitch', '!', '!']"
1,"['way', 'many', 'pussies', 'lay', 'nothing', 'generation', '.', 'literally', 'figuratively', '.']"
1,"['wayne', 'crazy', '...', 'new', 'orleans', 'ass', 'nicca', 'lol']"
1,"['wayne', 'went', 'ape', 'shit', 'tht', '""', 'krazy', '""']"
1,"[""ain't"", 'gon', 'talk', 'bout', 'yo', 'partnas', 'cuz', 'dey', ""ain't"", 'shit', 'like', 'niccas']"
1,"[""ain't"", 'really', 'wit', 'talkin', 'bitch', 'bout', 'action']"
1,"['back', 'bitches', '!', '@vnpacheco21', '@xoxoclaire_', '@treyhunter_', '@medgmon', '@delaney_jade', '@sean_steezy', '@alexistiefa']"
1,"['fan', 'base', 'large', 'gives', 'crap', 'rodgers', 'chews', 'guys', '.', 'nobody', 'bitches', 'brady', 'manning', '.']"
1,"['passed', 'dem', 'niccas', 'yrs', 'ago', 'fr']"
1,"['hella', 'hoes', 'swear', 'want']"
1,"['bout', 'next', 'chik', 'fil', ',', 'lmao', '.', 'couple', 'fags', 'said', 'told', 'like', 'food', 'get', '.', 'never', 'happened', '😂', '😂', '😂']"
2,"[""can't"", 'call', 'somebody', 'wack', 'got', 'raymond', 'felton', 'rt', '@beckdeemyg', ':', 'lin', 'trash', '.']"
1,"[""can't"", 'trust', 'hoes', 'fam', 'http://t.co/invr9wnccv']"
1,"['cocky', 'yea', 'bitch', 'cocky', '.']"
1,"['delivering', 'bitch', '!', '!', '!']"
1,"['hire', 'bitches']"
1,"['love', 'hoes', '!']"
1,"['love', 'hoes']"
1,"['love', 'hoes', ',', 'want', 'one', 'night', '😂', '😩', '✌', '️', 'jayballout', '#onlywantonenight', '#312', 'https://t.co/ooxhczfgjp']"
1,"['play', '🏀', 'bitch', ""there's"", 'take', 'backs']"
1,"['pop', 'bitch', 'slide']"
1,"['want', 'yo', 'bitch', 'mane', ',', 'wanna', 'fun', '.']"
1,"['got', 'gin', ',', 'mad', 'blunts', 'bitches', 'sucking', 'dick']"
1,"['got', 'mob', 'ties', '/', 'hoes', 'gangstaz', '/', 'mob', 'wives', '/', 'bad', 'bitches', ',', 'spend', 'alotta', '…', 'http://t.co/leczepivs7']"
0,"['hate', 'lil', 'nicca', '!', 'lol', 'rt', '@redfernave', ':', 'hate', 'steelers', 'dawg']"
1,"['bitch', '!', '!', '!', 'http://t.co/jkqld5vodm']"
1,"['chasing', ""o's"", 'round', '.', ""ain't"", 'chasing', 'hoes', 'round', '💰', '💵', '.', '🏃', '💨', '🙅']"
1,"['know', 'hoe', 'gonna', 'bday', 'cc', ':@', 'theshugavery', 'rt', '@omgitskaric', ':', '@moyizzy', 'plan', '😈']"
1,"['know', 'fat', 'hoes', 'big', 'boned', 'jus', 'fat', 'af', '!']"
1,"['live', 'ina', 'generation', 'praise', 'hoes', '.']"
1,"['need', 'ut', 'expose', 'hoes', 'page', 'hmmmmm', '!']"
1,"['need', 'hoes']"
1,"['need', 'start', 'fantasy', 'team', 'ut', 'hoes', 'lol']"
2,"['struggling', 'college', 'work', 'ice', 'jj', 'fish', 'making', 'money', 'trash', 'lol', '.', 'world', 'come', '.']"
1,"['ran', 'thru', 'bitch', 'fallin', 'love', '!']"
1,"['deep', 'bitch', 'might', 'drown']"
1,['trash']
1,"['use', 'sneak', 'cats', 'back', 'wood', 'hollow', 'ceelo', 'ranch', 'toss', 'ass', 'pool', 'lil', 'bitches']"
2,"['wacko', 'birds', 'still', 'tweeting', '#makedclisten']"
1,"[""we'll"", 'catch', 'hoes', 'later', ',', 'stay', 'ya', 'grind']"
2,"[""we're"", 'bringing', 'cadaver', 'dogs', ',', 'charlie', 'brown', '.', '#rejectedpeanutsspecials']"
1,"[""we're"", 'good', 'match', 'cuz', 'retarded', '...', 'n', 'weed']"
2,"[""we're"", 'going', 'make', 'school', 'look', 'redneck', 'tomorrow', '.']"
1,"['weazy', 'bitch', 'birdman', 'jr', 'http://t.co/wxnx94bzoc']"
1,"['webbie', 'retarded']"
2,"['weed', 'brownies', '>', '>', '>', '😩', '👏']"
1,"['weed', 'nigguh', '..', 'retweet']"
1,"['weef', 'fitm', 'life', 'fuck', 'flappy', 'bird']"
2,"['weekend', '.', 'amazing', 'week', '.', ""let's"", 'use', 'extended', 'weekend', 'celebrate', 'successes', 'fellow', 'queer', 'folk', '.']"
1,"['weird', 'ass', 'bitches']"
2,"['weird', 'frosted', 'colored', 'lipgloss', 'weird', '...']"
2,"['welcome', 'land', 'dispossession', '!', 'http://t.co/v14jktlz', 'check', 'evil', ',', 'racist', 'whitey', 'sitting', 'steps', 'etc', '.', '""', 'reconquista', ',', 'woo', 'hoo', '!', '!']"
2,"['welcome', 'family', ',', 'mia', 'meli', '!', '#new', '#puppy', '#adorable', '#cute', '#fluffy', '#mutt', '#mybaby', '#girl', 'http://t.co/a27c1xuezp']"
1,"['welding', 'shirt', 'redneck', 'version', 'tanning', 'lol']"
1,"['well', 'wish', 'could', 'shoot', 'shit', 'wit', 'u', 'bitches', 'daddy', 'gotta', 'get', 'dis', 'money', '.', 'one']"
1,"['well', ""i'm"", 'back', 'prowl', 'bad', 'bitch']"
2,"['well', 'jay', 'guess', 'wanna', 'keep', 'house', 'burning', '...', 'bird', 'word', 'yeah', '!', '!', '!', '#jaymohrsports', '@jaymohr37']"
2,"['well', ""jenna's"", 'getting', 'yellow', 'lab', 'know', 'ill', 'whenever', ""i'm"", 'home']"
1,"['well', 'damn', '!', '!', 'lmaooo', '...', '«', '@igiveemnathan', 'dyke', 'picture', 'used', 'girl', 'time', '»']"
1,"['well', 'dayum', 'rt', '@tristine214', ':', 'seen', 'bitches', 'knocking', 'censor', 'tags', 'clothes', 'patio', 'hammers', 'http://t.co/twe3vy0bk5']"
1,"['well', 'done', '?', 'coon', '.']"
0,"['well', 'gahdamn', '.', 'rt', '@huhwhatsacondom', ':', 'wooooow', '“', '@moesdeph', ':', '""', 'good', 'job', 'mommy', '""', 'cutest', 'thing', 'blue', 'ivy', 'ever', 'done', 'still', 'ugly', 'nigger', 'baby', '”']"
2,"['well', 'good', 'morning', 'early', 'birds', '..', 'minus', '47', 'mins', 'thee', 'clock', '.', 'breakfast', 'shower', 'rub', 'one', 'sleep', '!']"
1,"['well', 'guess', 'know', 'bunch', 'hoes', '.', 'gone', 'bring', 'ya', '#baldpussy', '#hoeass', '2', 'elements', 'tonight', 'tho', '…', 'http://t.co/4g85sn1afx']"
1,"['well', 'feel', 'like', 'bitch', '..', '😒']"
1,"['well', 'isnt', 'bitch', '2', 'wildcards', 'going', '#worldseries']"
1,"['well', ""i'm"", 'basically', 'gone', 'full', 'retard', ',', 'lets', 'get', 'blasted']"
1,"['well', 'thank', 'goodness', 'got', 'musicians', 'bitches', '..', 'like', '@tampa_rick', 'example', '.']"
1,"['well', 'haha', 'rt', '@laydeesweets', ':', 'think', 'bitches', 'confused', '.', 'like', ""i'm"", 'wife', '.', '#theyaintknow', '?', '!', 'lol', '@vivalajuicyy69']"
1,"['well', 'little', 'cunt', '!']"
1,"['well', ',', 'jhud', 'giving', ""'"", 'bae', 'got', 'home', 'work', 'ima', 'throw', 'pussy', ""'"", 'http://t.co/2kbsxamddg', 'http://t.co/eszjsuqyiq']"
1,"['well', ',', 'gonna', 'take', 'da', 'bitch', 'naw', '?']"
1,"['welp', 'imma', 'hoe', ':/', 'rt', '@gladvillian', ':', 'hoe', 'likes', 'chocolate', '.']"
1,"['welp', '!', '“', '@femaiestruggle', ':', 'baby', 'cooked', 'bae', ':', ""what's"", 'dinner', '?', ':', 'bitch', 'texting', 'http://t.co/poxpyq5eiy']"
1,"['wen', 'yu', 'see', 'uh', 'bad', 'bitch', 'n', 'wanna', 'holla', 'say', 'ayyy']"
2,"['went', 'open', 'house', 'today', '&', 'place', 'trash', '.', 'ewww']"
1,"['went', 'ya', 'bitch', 'house', 'virgin', 'anymore']"
1,"['westbrook', 'ball', 'hogging', 'bitch', 'pass', 'fuckin', 'teammates', 'want', 'win']"
2,"['western', 'jihadi', 'fanboys', 'use', 'language', ':', 'peppering', 'sentences', 'arabic', 'words', 'sound', 'knowledgeable', '-', '#comical', 'http://t.co/g2rca1xgh7']"
1,"['westside', 'nicca', '!']"
1,"['wet', 'bitches', 'http://t.co/fm7udyku']"
1,"['america', 'teaches', 'people', ':', 'bitch', 'something', 'enough', ',', 'get', 'want', '.']"
1,"['hate', 'edm', 'festivals', 'people', 'bitch', 'line', '.', '#stfu']"
1,"['look', 'like', 'ho', '?', 'look', 'like', 'yes', 'look', 'like', '!', '@nickiminaj']"
1,"['dirty', 'girl', '!', 'haha', '\ue40d', '\ue04f', '\ue40c', '\ue107', '#cat', '#pussy', '#pets', 'http://t.co/7yaydate']"
1,"['bitch', '..', '#pshh']"
1,"['dumb', 'bitch']"
0,['fag']
0,"['fucking', 'faggot']"
1,"['fucking', 'retard']"
1,"['hoe', 'lol']"
1,"['pussy', 'sub-tweet', ',', 'unfollow', ',', ""can't"", 'even', 'reply', 'try', 'understand', 'point', '?', 'yeah', ""i'm"", 'idiot', '.']"
1,"['sniveling', 'little', 'cunt', '.', 'would', 'embarrassed', 'cant', 'stand', 'guy', '.', '@joederosacomedy', '@thecumiashow']"
2,"['trash', 'franchise', '.', 'rt', '@arashmarkazi', ':', 'fergie', 'sing', 'national', 'anthem', 'clippers', 'season', 'opener', 'tomorrow', '.']"
0,"['wetback', 'looks', 'like', 'gets', 'caught', 'crossing', 'border', '.', '@ilovebamf', 'http://t.co/j3uf1tyubo']"
1,"['wifey', 'would', 'understand', 'hoe', 'could', 'never', 'comprehend']"
2,"['amazing', ',', 'proud', 'day', 'today', '@nkotb', '#blockheads', '!', 'time', 'bed', '!', 'good', 'knight', '!']"
2,"['barrel', 'trash', 'smell', 'bad', '?', 'rt', '@jay_f5', 'imagine', 'dragons', 'nickelback', '?']"
0,"['peckin', 'order', '?', '1', 'white', 'christian', '2', 'colored', '3', 'porto', 'ricans', '4', 'arab', '5', 'jews', 'donts', 'know', '.', 'axin']"
1,"['nigga', 'thats', 'currently', 'cuffin', 'bitch', 'dats', 'getting', 'exposed', '?', '😂', '😩', '😭', '😂', '😂']"
2,"['else', 'come', 'mondays', 'im', 'finna', 'watch', 'trash', ',', 'ive', 'destroyed', 'enuf', 'brain', 'cells', '.']"
2,"['ever', 'happened', 'teen', 'titans', 'day', 'must', 'mock', 'teen', 'titans', 'go', '?']"
2,"['talked', 'ghetto', 'lol', ""i'd"", 'annoyed', 'self']"
1,"['ass', 'mean', 'get', 'half', 'cash', '?', 'man', 'bitch', 'kiss', 'ass']"
1,"['twitter', 'even', '?', 'lmao', 'hoe', 'wack', 'af']"
2,"['@yankees', 'today', '?', 'using', 'wooden', 'things', 'making', 'way', 'around', 'bases', '?', 'weird', '.']"
1,"['twitta', 'niccas', '!']"
1,"['jealous', 'hoe', 'made', '?', 'http://t.co/95rdo7rhvq']"
1,"['kind', 'bitch', 'ass', 'throw', 'alex', '.', 'fuck', '.']"
1,"['kind', 'person', ':', 'one', 'wears', 'beanie', 'drugs', 'likes', 'fuck', 'bitches']"
1,"['kind', 'sorcery', '...', 'rt', '@officiallyice', ':', 'nope', 'rt', '@2charmss', ':', 'eat', 'pussy', 'im', 'cycle', '&', 'call', 'cherry', 'pie']"
1,"['mad', 'cunt', 'created', 'masturbating', '?', 'dude', 'needs', 'high', '5', '...']"
1,"['made', 'niggah', 'say', 'mouth']"
1,"['makes', 'lose', 'temper', '?', '—', 'dumb', 'ass', 'bitches', 'talk', 'shit', 'walk', 'mil', 'shoes', 'http://t.co/1v4dpwheul']"
2,"['manner', 'black', 'folk', 'take', 'kids', 'riding', 'ghetto', 'point', 'misplaced', 'youth', 'victimized', '&', 'cursed', 'brethren', 'say', ':']"
1,"['bitch', ""i've"", 'got', 'girlfriend', '@owne1235', 'http://t.co/cydgoop9yz']"
0,"['ppl', 'expect', ',', 'august', 'aslina', 'nig', 'new', 'orleans']"
1,"['restaurant', 'drugs', 'tests', 'hahahaha', ""that's"", 'fuckin', 'trash']"
1,"['state', 'got', 'best', 'pussy', '?', '👀']"
1,"['bitch', 'tryna', 'say']"
1,"['fuck', '?', 'tho', '?', 'really', '?', 'entire', 'fucking', '#world', '#media', 'gone', '#obama', '#retarded', 'know', '#medical', '#science', 'protocols', '?', '#wuh', '?']"
1,"['fuck', 'kind', 'redneck', 'commercial', '?', '?', '?', '#indycar']"
1,"['hell', 'pussy', 'rules', 'soldiers', 'carry', 'weapons', '24/7', 'base', '?', 'trained', '.', 'liberal', 'crap', '&', 'people', 'die', '.']"
2,"['monkey', '...', 'http://t.co/h76rptl8wq']"
1,"['bitches', 'want', 'nicca', '..', '😩', '😩']"
0,"['bitches', 'want', 'nigga', '?', ',', 'like', 'dmx', 'shit']"
1,"['taught', 'us', ',', 'man', 'bad', 'bitches', 'want', 'ballers', ',', 'starters', '..', 'hoopin', 'hoes', 'wanna', 'guard', 'us', '..']"
1,"['time', 'jamboree', 'start', 'thursday', '.', 'ca', 'smile', 'ugly', 'hoes', '.', '😂', '💀']"
1,"['u', 'another', 'hoe']"
1,"['fake', 'ass', 'hoe', '?', ""i'm"", 'gone', 'fought', 'today', '.', 'gimme', 'nigga', 'hand', 'back']"
1,"['twats', '?', 'mean', 'twits', '...', '😊']"
1,"['knob', 'get', 'shit', 'back', 'focus', 'started', 'getting', 'fuzzy', '?']"
1,"['would', 'yall', '?', '...', 'would', 'act', 'like', 'one', 'nd', 'act', 'like', 'lookin', 'bitch', 'lmao', 'http://t.co/7d0jeamuvf']"
1,"['bitch', 'suck', 'bite']"
1,"['gonna', 'cheat', '?', 'cry', '?', 'fight', '?', 'kick', 'bitch', 'go', 'straight', 'tootsies']"
1,"['know', 'getting', 'money', 'low', 'key', '..', 'hanging', 'street', 'niccas', 'fukn', 'wit', ""og's""]"
1,"['saying', 'hoe', '?']"
1,"[""what's"", 'queen', 'without', 'king', '?', '...', 'lonely', 'ass', 'bitch', '!']"
2,"[""what's"", 'trash', 'party', '?']"
1,"[""what's"", 'really', 'funny', 'bout', 'pic', ""i'm"", 'sure', 'believe', 'hoes', 'bad', '😂', '😂', '😂', 'http://t.co/15r8woqxhd']"
1,"[""what's"", 'retarded', 'actually', 'love', 'job', 'really', 'weird', 'passion', '.']"
0,"[""what's"", 'good', 'prom', '?', 'see', 'another', 'faggot', 'ass', 'high', 'school', 'dance', '.']"
1,"[""what's"", 'makeup', 'called', 'cheeks', '?', 'call', 'bitch', 'spots', 'lmao']"
1,"[""what's"", '#picslip', 'shit', '?', 'posting', 'pic', '.', 'slip', '!', 'flatter', '.', '*', 'stupid', 'ass', 'bitches', '!']"
1,"[""what's"", 'bitch', 'look', 'like', ""y'all"", '“', '@pearlblueyes', ':', 'add', 'stupid', 'chapsnat', '::', ':p', 'earlblueyes', 'http://t.co/raslfxof5d', '”']"
1,"[""what's"", 'bitch', 'retarded', '?', 'give', 'back', '16', 'dollars', '“', '@amandabynes', ':', 'every', 'time', 'meet', 'somebody', 'assume', ""i'll"", 'never', 'meet', '”']"
0,"[""what's"", 'faggots', 'bet', ""y'all"", 'thought', 'seen', 'last']"
1,"[""what's"", 'bitches', 'bed', 'clothes', '...', '?', 'walking', 'streets', 'like', 'shit', 'cute', '.']"
0,"[""what's"", 'worse', '#ebola', '?', 'f-ing', 'retards', 'trying', 'make', 'race', 'issue', '.', 'al', 'sharpton', 'caused', 'american', 'death', 'ebola', '.']"
1,"[""what's"", 'worse', 'jury', 'duty', 'confirmation', 'get', 'serving', 'general', 'public', 'retarded', '.']"
1,"['whatever', ""i'm"", 'going', 'concert', 'today', '!', '..', 'cant', 'little', 'bitch', 'right']"
1,"['whatever', 'happens', ',', 'let', 'racism', 'become', 'big', 'trend', '.', 'refuse', '.', 'fuckin', 'dead', 'body', 'bitches', ',', ""i'm"", 'mixed', ""can't"", 'racist']"
1,"['whats', 'wrong', 'w', '/', 'marie', 'hibben', 'bitch', '..']"
1,"['whats', 'wrong', 'bitch']"
1,"['@drake', 'got', 'ex', 'bitch', '&', 'one', 'tryna', 'move', 'w', '/', 'time', 'call', '&', 'give']"
2,"['charlie', 'tries', 'walk', 'room', ""can't"", 'remember', 'locked', 'door', 'http://t.co/frtigzzpqf']"
1,"['chief', 'keef', 'said', '""', 'aint', 'done', 'turning', 'bitch', '!', '""', 'http://t.co/bx2mxv2oso']"
1,"['seein', '’', 'runnin', 'back', 'forf', 'woyke', 'shit', 'thankin', 'jesus', 'colored']"
1,"['pussy', ',', 'calling', 'bitch', '.']"
1,"['call', 'bitch', ',', 'come', '.']"
1,"['die', 'throw', 'couple', 'bad', 'bitches', 'casket']"
1,"['see', 'fine', 'bitch', 'get', 'excited']"
1,"['step', 'da', 'club', 'niggas', 'give', 'daps', 'hugs', 'hoes', 'swinging', 'dey', 'eye', 'ik', 'one', 'thing', 'right', 'wanna', 'fuck']"
1,"['wanna', 'nut', 'wanna', 'nut', 'time', ""i'm"", 'peyton', 'manning', 'bitch', 'audible', 'omha']"
1,"['16', '&', 'homies', 'used', 'go', 'mall', 'pull', 'hoes', '.', ""i'd"", 'home', 'later', 'night', 'like', '...', 'http://t.co/zq8utplyfk']"
1,"['6th', 'grade', 'lil', 'bitch', 'school', '5th', 'pregnant', 'like', 'wtf', 'barely', 'new', 'pussy', 'looked', 'like', 'young']"
1,"['hs', 'dance', 'team', 'steppers', 'hoes', 'ghetto', 'shit', 'kept', 'pep', 'rally', 'hyped']"
1,"[""i'm"", 'relationship', ""i'm"", 'erasing', 'twitter', 'cuz', 'many', 'bitches', 'accessible', '.', 'gotta', 'hormones', '13', 'year', 'old', 'home', 'alone']"
1,"['jake', 'mad', 'happy', 'hugged', 'muscle', 'faced', 'renee', 'russo', 'end', '1', 'like', 'yeah', 'bitches', 'bout', 'win', '!', '!', '!']"
1,"['lil', 'wayne', 'said', '""', 'give', 'bitch', 'heart', ""she'd"", 'rather', 'purse', '""', 'http://t.co/ckrzrwvfz0']"
2,"['robinson', 'cano', 'left', 'yankees', 'selling', 'jersey', '$', '25', '.', 'aaron', 'hernandez', 'went', 'jail', 'sold', '$', '10', '.']"
1,"['stoni', 'faggot', 'gook', 'speak', ""he's"", 'actually', 'funny']"
1,"['bitch', 'like', 'laugh', 'joke', 'http://t.co/9veupu85wj']"
1,"['bitch', 'ya', 'mans', 'face', 'public', 'http://t.co/kxmi85gqp2']"
1,"['chicks', 'head', 'weak', 'close', 'eyes', 'imagine', 'giving', 'bad', 'bitch', 'like', 'zoe', 'saldana', 'back', 'shots', 'get', 'nut']"
1,"['fat', 'bitch', 'want', 'skinny', 'bitch', ""can't"", 'cook', 'nothin', '😂', '😂', '😂', 'hoes', ""ain't"", 'hungry', '😂', '😂']"
1,"['girl', 'asks', 'eat', 'pussy', '...', 'first', 'even', 'cause', ""that's"", 'stupid', 'question']"
1,"['girl', 'tried', 'argue', 'whilst', 'drunk', ',', '""', 'hes', 'done', '...', '""', '""', 'shut', 'fuck', 'bitch', '!', '""', 'im', 'nasty', 'cunt', 'whilst', 'drunk', '#sarry']"
1,"['hoe', 'go', 'back', 'roots']"
1,"['hoe', 'tryna', 'get', 'ya', 'girl', 'looking', 'http://t.co/ihlzw7njke']"
1,"['niggah', 'think', 'gon', 'come', 'in-between', 'bestf', '😂', '😂', '😂', ""i'll"", 'fuck', '😂', '👌']"
0,"['pussy', 'nigga', 'socks', 'knock', '.']"
1,"['real', 'niggah', 'want']"
1,"['super', 'bad', 'bitch', 'walk', 'past', 'u', 'u', ""can't"", 'help', 'stare', 'http://t.co/64iwjvx2xe']"
2,"['else', 'fails', ',', 'blast', 'bare', 'nips']"
1,"['bae', 'dodges', 'hoes', 'cause', 'want', '😍', '😩', '😂', '😂', 'http://t.co/blyyoltp0k']"
1,"['bae', 'say', 'goin', 'club', 'girls', 'outside', 'bitch', '2am', 'like', '...', 'http://t.co/yjowfmzikf']"
1,"['bitches', 'work', 'period', '...']"
1,"['bitches', 'library', 'start', 'acting', 'http://t.co/x1qgftkb4o']"
1,"['bitches', 'know', 'feeling', 'stupid', ',', 'keep', 'sentences', 'short', '.']"
1,"['bitches', 'say', '""', 'want', 'cuddle', '.', '""', 'real', 'speaking', 'code', 'saying', 'want']"
1,"['bitches', 'like', 'talk', 'work', '.', '#workproblems', '#workflow', '#byebitch', 'https://t.co/gqzunhcvd3']"
2,"['miley', 'turn', 'ghetto', '?']"
1,"['gum', 'get', 'soft', ',', 'sons', 'bitches', '.']"
2,"['become', 'cool', 'ne', 'stupid', '?', 'teabagger', 'debate', 'slim', 'facts', 'best', '.']"
1,"['ever', 'dog', 'hoes', 'really', 'bad', 'end', 'w', '/', 'girlfriend', '...']"
1,"['ex', 'girl', 'friends', 'get', 'fat', '.', ""that's"", 'god', 'saying', 'hey', 'man', '..', 'welcome', 'lmfao', '😂', '😭', 'big', 'ole', 'bitch']"
1,"['girls', 'say', 'like', 'ohh', ""i'm"", 'ugly', ',', 'like', 'bitch', ""ain't"", 'fishing', 'compliments', 'like', 'deep', 'sea', 'diving', ',', 'fuck', '!']"
1,"['guys', 'sentimental', 'girls', 'like', 'man', 'pussy', '😒', '🙇', '🙅']"
1,"['guys', 'throw', 'stupid', 'bitch', 'fits', 'like', 'whyyyyy', '?', 'grow', 'balls', 'please', '.', 'bigger', 'balls', '.']"
1,"['pussy', 'taste', 'like', 'pineapples', 'http://t.co/twpg0xxwbb']"
1,"['pussy', 'stank', 'rt', '@basedgodtobi', ':', 'yo', 'girl', 'says', '’', 'gonna', 'let', 'hit', 'tonight', 'http://t.co/bf8bgcaoei', 'http://t.co/g4k2dz4wsv']"
